Date,Region,Cases,Recoveries,Deaths,Deaths per day,Cases per day ,Recoveries per day
29/03/2021,Kavango East,1753,1666,22,0,1,19
29/03/2021,Kavango West,187,179,2,0,0,3
29/03/2021,Khomas,16265,15580,177,0,38,28
29/03/2021,Kunene,1261,1059,11,0,54,13
29/03/2021,Ohangwena,1112,1043,16,0,2,7
29/03/2021,Omaheke,1009,945,14,0,0,0
29/03/2021,Omusati,1180,1150,8,0,2,1
29/03/2021,Oshana,2782,2669,31,0,4,0
29/03/2021,Oshikoto,2469,2372,15,0,3,0
29/03/2021,Otjozondupa,2640,2337,44,0,1,0
29/03/2021,Zambezi,687,662,10,0,8,9
30/03/2021,Erongo,7965,7637,102,3,11,19
30/03/2021,Hardap,2013,1795,29,0,2,18
30/03/2021,Kharas,2747,2619,35,0,6,0
30/03/2021,Kavango East,1753,1670,23,1,0,4
30/03/2021,Kavango West,187,179,2,0,0,0
30/03/2021,Khomas,16312,15591,182,5,47,11
30/03/2021,Kunene,1261,1059,12,1,0,0
30/03/2021,Ohangwena,1112,1043,16,0,0,0
30/03/2021,Omaheke,1010,969,14,0,1,24
30/03/2021,Omusati,1180,1153,8,0,0,3
30/03/2021,Oshana,2790,2669,31,0,8,0
30/03/2021,Oshikoto,2479,2372,15,0,10,0
30/03/2021,Otjozondupa,2642,2430,44,0,2,93
30/03/2021,Zambezi,687,662,10,0,0,0
31/03/2021,Erongo,7999,7637,102,0,34,0
31/03/2021,Hardap,2026,1795,29,0,13,0
31/03/2021,Kharas,2758,2644,37,2,11,25
31/03/2021,Kavango East,1779,1670,23,0,26,0
31/03/2021,Kavango West,187,179,2,0,0,0
31/03/2021,Khomas,16348,15602,185,3,36,11
31/03/2021,Kunene,1282,1059,12,0,21,0
31/03/2021,Ohangwena,1116,1043,16,0,4,0
31/03/2021,Omaheke,1010,982,14,0,0,13
31/03/2021,Omusati,1183,1153,8,0,3,0
31/03/2021,Oshana,2801,2669,31,0,11,0
31/03/2021,Oshikoto,2492,2372,15,0,13,0
31/03/2021,Otjozondupa,2706,2443,44,0,64,13
31/03/2021,Zambezi,687,662,10,0,0,0
01/04/2021,Erongo,8029,7766,102,0,30,129
01/04/2021,Hardap,2063,1795,30,1,37,0
01/04/2021,Kharas,2783,2644,37,0,25,0
01/04/2021,Kavango East,1781,1670,23,0,2,0
01/04/2021,Kavango West,191,179,2,0,4,0
01/04/2021,Khomas,16362,15624,186,1,14,22
01/04/2021,Kunene,1288,1059,13,1,6,0
01/04/2021,Ohangwena,1127,1043,16,0,11,0
01/04/2021,Omaheke,1012,982,14,0,2,0
01/04/2021,Omusati,1185,1154,8,0,2,1
01/04/2021,Oshana,2801,2669,31,0,0,0
01/04/2021,Oshikoto,2499,2372,15,0,7,0
01/04/2021,Otjozondupa,2769,2502,44,0,63,59
01/04/2021,Zambezi,691,662,10,0,4,0
02/04/2021,Erongo,8048,7766,103,1,19,0
02/04/2021,Hardap,2078,1795,30,0,15,0
02/04/2021,Kharas,2784,2644,37,0,1,0
02/04/2021,Kavango East,1794,1670,23,0,13,0
02/04/2021,Kavango West,195,183,2,0,4,4
02/04/2021,Khomas,16381,15665,187,1,19,41
02/04/2021,Kunene,1289,1059,13,0,1,0
02/04/2021,Ohangwena,1127,1043,16,0,0,0
02/04/2021,Omaheke,1012,982,14,0,0,0
02/04/2021,Omusati,1185,1154,8,0,0,0
02/04/2021,Oshana,2803,2748,31,0,2,79
02/04/2021,Oshikoto,2513,2372,15,0,14,0
02/04/2021,Otjozondupa,2782,2514,44,0,13,12
02/04/2021,Zambezi,692,669,10,0,1,7
03/04/2021,Erongo,8058,7766,105,2,10,0
03/04/2021,Hardap,2102,1845,30,0,24,50
03/04/2021,Kharas,2787,2644,37,0,3,0
03/04/2021,Kavango East,1797,1698,23,0,3,28
03/04/2021,Kavango West,199,183,2,0,4,0
03/04/2021,Khomas,16391,15667,189,2,10,2
03/04/2021,Kunene,1295,1059,13,0,6,0
03/04/2021,Ohangwena,1132,1043,16,0,5,0
03/04/2021,Omaheke,1012,984,14,0,0,2
03/04/2021,Omusati,1199,1154,8,0,14,0
03/04/2021,Oshana,2812,2748,31,0,9,0
03/04/2021,Oshikoto,2514,2372,15,0,1,0
03/04/2021,Otjozondupa,2800,2514,44,0,18,0
03/04/2021,Zambezi,692,669,10,0,0,0
04/04/2021,Erongo,8066,7766,105,0,8,0
04/04/2021,Hardap,2116,1845,30,0,14,0
04/04/2021,Kharas,2790,2656,37,0,3,12
04/04/2021,Kavango East,1816,1698,23,0,19,0
04/04/2021,Kavango West,203,183,2,0,4,0
04/04/2021,Khomas,16403,15667,190,1,12,0
04/04/2021,Kunene,1296,1059,13,0,1,0
04/04/2021,Ohangwena,1134,1043,16,0,2,0
04/04/2021,Omaheke,1012,984,14,0,0,0
04/04/2021,Omusati,1200,1154,8,0,1,0
04/04/2021,Oshana,2819,2748,31,0,7,0
04/04/2021,Oshikoto,2534,2372,15,0,20,0
04/04/2021,Otjozondupa,2805,2514,44,0,5,0
04/04/2021,Zambezi,692,669,10,0,0,0
05/04/2021,Erongo,8066,7766,105,0,0,0
05/04/2021,Hardap,2209,1845,31,1,93,0
05/04/2021,Kharas,2790,2690,37,0,0,34
05/04/2021,Kavango East,1819,1698,23,0,3,0
05/04/2021,Kavango West,203,183,2,0,0,0
05/04/2021,Khomas,16409,15673,192,2,6,6
05/04/2021,Kunene,1296,1268,13,0,0,209
05/04/2021,Ohangwena,1134,1043,16,0,0,0
05/04/2021,Omaheke,1012,996,14,0,0,12
05/04/2021,Omusati,1203,1170,8,0,3,16
05/04/2021,Oshana,2822,2748,31,0,3,0
05/04/2021,Oshikoto,2536,2372,15,0,2,0
05/04/2021,Otjozondupa,2805,2514,45,1,0,0
05/04/2021,Zambezi,704,675,10,0,12,6
06/04/2021,Erongo,8071,7766,105,0,5,0
06/04/2021,Hardap,2213,1950,33,2,4,105
06/04/2021,Kharas,2804,2695,37,0,14,5
06/04/2021,Kavango East,1819,1716,23,0,0,18
06/04/2021,Kavango West,203,185,2,0,0,2
06/04/2021,Khomas,16417,15912,196,4,8,239
06/04/2021,Kunene,1296,1268,13,0,0,0
06/04/2021,Ohangwena,1134,1070,16,0,0,27
06/04/2021,Omaheke,1012,996,14,0,0,0
06/04/2021,Omusati,1203,1170,8,0,0,0
06/04/2021,Oshana,2822,2748,31,0,0,0
06/04/2021,Oshikoto,2536,2463,15,0,0,91
06/04/2021,Otjozondupa,2805,2692,45,0,0,178
06/04/2021,Zambezi,704,675,10,0,0,0
07/04/2021,Erongo,8071,7766,106,1,0,0
07/04/2021,Hardap,2215,1952,34,1,2,2
07/04/2021,Kharas,2806,2700,38,1,2,5
07/04/2021,Kavango East,1819,1716,23,0,0,0
07/04/2021,Kavango West,203,185,2,0,0,0
07/04/2021,Khomas,16428,15932,198,2,11,20
07/04/2021,Kunene,1296,1268,14,1,0,0
07/04/2021,Ohangwena,1134,1070,16,0,0,0
07/04/2021,Omaheke,1012,996,14,0,0,0
07/04/2021,Omusati,1203,1179,8,0,0,9
07/04/2021,Oshana,2822,2748,32,1,0,0
07/04/2021,Oshikoto,2536,2463,15,0,0,0
07/04/2021,Otjozondupa,2805,2700,47,2,0,8
07/04/2021,Zambezi,704,679,10,0,0,4
08/04/2021,Erongo,8107,7777,107,1,36,11
08/04/2021,Hardap,2219,1971,34,0,4,19
08/04/2021,Kharas,2816,2730,38,0,10,30
08/04/2021,Kavango East,1819,1716,23,0,0,0
08/04/2021,Kavango West,203,185,2,0,0,0
08/04/2021,Khomas,16494,15982,199,1,66,50
08/04/2021,Kunene,1297,1276,14,0,1,8
08/04/2021,Ohangwena,1134,1070,16,0,0,0
08/04/2021,Omaheke,1012,996,14,0,0,0
08/04/2021,Omusati,1204,1187,8,0,1,8
08/04/2021,Oshana,2827,2751,32,0,5,3
08/04/2021,Oshikoto,2536,2463,15,0,0,0
08/04/2021,Otjozondupa,2818,2700,47,0,13,0
08/04/2021,Zambezi,707,679,10,0,3,0
09/04/2021,Erongo,8145,7777,108,1,38,0
09/04/2021,Hardap,2234,2006,34,0,15,35
09/04/2021,Kharas,2828,2731,38,0,12,1
09/04/2021,Kavango East,1819,1716,23,0,0,0
09/04/2021,Kavango West,204,185,2,0,1,0
09/04/2021,Khomas,16504,16009,200,1,10,27
09/04/2021,Kunene,1300,1276,14,0,3,0
09/04/2021,Ohangwena,1134,1070,16,0,0,0
09/04/2021,Omaheke,1014,996,14,0,2,0
09/04/2021,Omusati,1205,1187,9,1,1,0
09/04/2021,Oshana,2835,2760,34,2,8,9
09/04/2021,Oshikoto,2556,2463,15,0,20,0
09/04/2021,Otjozondupa,2837,2700,47,0,19,0
09/04/2021,Zambezi,708,679,10,0,1,0
10/04/2021,Erongo,8197,7791,108,0,52,14
10/04/2021,Hardap,2236,2030,34,0,2,24
10/04/2021,Kharas,2828,2739,38,0,0,8
10/04/2021,Kavango East,1842,1716,23,0,23,0
10/04/2021,Kavango West,204,185,2,0,0,0
10/04/2021,Khomas,16544,16010,204,4,40,1
10/04/2021,Kunene,1303,1276,14,0,3,0
10/04/2021,Ohangwena,1144,1070,16,0,10,0
10/04/2021,Omaheke,1015,996,14,0,1,0
10/04/2021,Omusati,1205,1187,9,0,0,0
10/04/2021,Oshana,2844,2760,34,0,9,0
10/04/2021,Oshikoto,2572,2463,16,1,16,0
10/04/2021,Otjozondupa,2882,2730,48,1,45,30
10/04/2021,Zambezi,711,687,10,0,3,8
11/04/2021,Erongo,8215,7791,108,0,18,0
11/04/2021,Hardap,2371,2030,35,1,135,0
11/04/2021,Kharas,2828,2739,39,1,0,0
11/04/2021,Kavango East,1849,1777,23,0,7,61
11/04/2021,Kavango West,223,188,2,0,19,3
11/04/2021,Khomas,16554,16019,206,2,10,9
11/04/2021,Kunene,1303,1276,14,0,0,0
11/04/2021,Ohangwena,1151,1070,16,0,7,0
11/04/2021,Omaheke,1015,997,14,0,0,1
11/04/2021,Omusati,1209,1193,9,0,4,6
11/04/2021,Oshana,2854,2760,34,0,10,0
11/04/2021,Oshikoto,2578,2463,16,0,6,0
11/04/2021,Otjozondupa,2923,2730,49,1,41,0
11/04/2021,Zambezi,714,688,10,0,3,1
12/04/2021,Erongo,8234,7791,111,3,19,0
12/04/2021,Hardap,2403,2134,35,0,32,104
12/04/2021,Kharas,2855,2748,39,0,27,9
12/04/2021,Kavango East,1850,1777,23,0,1,0
12/04/2021,Kavango West,226,201,2,0,3,13
12/04/2021,Khomas,16564,16019,209,3,10,0
12/04/2021,Kunene,1324,1278,14,0,21,2
12/04/2021,Ohangwena,1154,1111,16,0,3,41
12/04/2021,Omaheke,1022,998,14,0,7,1
12/04/2021,Omusati,1213,1197,9,0,4,4
12/04/2021,Oshana,2854,2760,34,0,0,0
12/04/2021,Oshikoto,2583,2533,18,2,5,70
12/04/2021,Otjozondupa,2950,2745,51,2,27,15
12/04/2021,Zambezi,717,692,11,1,3,4
13/04/2021,Erongo,8250,7791,112,1,16,0
13/04/2021,Hardap,2424,2149,35,0,21,15
13/04/2021,Kharas,2863,2748,39,0,8,0
13/04/2021,Kavango East,1850,1777,23,0,0,0
13/04/2021,Kavango West,226,201,2,0,0,0
13/04/2021,Khomas,16615,16102,212,3,51,83
13/04/2021,Kunene,1326,1278,14,0,2,0
13/04/2021,Ohangwena,1154,1111,16,0,0,0
13/04/2021,Omaheke,1022,998,14,0,0,0
13/04/2021,Omusati,1213,1197,9,0,0,0
13/04/2021,Oshana,2854,2760,34,0,0,0
13/04/2021,Oshikoto,2584,2533,18,0,1,0
13/04/2021,Otjozondupa,2951,2821,53,2,1,76
13/04/2021,Zambezi,719,696,11,0,2,4
14/04/2021,Erongo,8279,7947,112,0,29,156
14/04/2021,Hardap,2431,2151,35,0,7,2
14/04/2021,Kharas,2876,2750,40,1,13,2
14/04/2021,Kavango East,1853,1777,23,0,3,0
14/04/2021,Kavango West,226,201,2,0,0,0
14/04/2021,Khomas,16650,16102,213,1,35,0
14/04/2021,Kunene,1336,1278,14,0,10,0
14/04/2021,Ohangwena,1154,1111,16,0,0,0
14/04/2021,Omaheke,1022,998,14,0,0,0
14/04/2021,Omusati,1218,1197,9,0,5,0
14/04/2021,Oshana,2866,2760,34,0,12,0
14/04/2021,Oshikoto,2591,2533,18,0,7,0
14/04/2021,Otjozondupa,2963,2821,55,2,12,0
14/04/2021,Zambezi,720,696,11,0,1,0
15/04/2021,Erongo,8306,7947,112,0,27,0
15/04/2021,Hardap,2449,2151,35,0,18,0
15/04/2021,Kharas,2880,2759,40,0,4,9
15/04/2021,Kavango East,1865,1777,23,0,12,0
15/04/2021,Kavango West,226,201,2,0,0,0
15/04/2021,Khomas,16680,16116,216,3,30,14
15/04/2021,Kunene,1342,1278,14,0,6,0
15/04/2021,Ohangwena,1165,1111,16,0,11,0
15/04/2021,Omaheke,1022,998,14,0,0,0
15/04/2021,Omusati,1221,1197,9,0,3,0
15/04/2021,Oshana,2875,2767,34,0,9,7
15/04/2021,Oshikoto,2596,2533,18,0,5,0
15/04/2021,Otjozondupa,2983,2858,55,0,20,37
15/04/2021,Zambezi,720,699,11,0,0,3
16/04/2021,Erongo,8342,7947,113,1,36,0
16/04/2021,Hardap,2474,2151,35,0,25,0
16/04/2021,Kharas,2889,2772,40,0,9,13
16/04/2021,Kavango East,1868,1777,23,0,3,0
16/04/2021,Kavango West,226,201,2,0,0,0
16/04/2021,Khomas,16725,16148,217,1,45,32
16/04/2021,Kunene,1349,1278,14,0,7,0
16/04/2021,Ohangwena,1169,1111,16,0,4,0
16/04/2021,Omaheke,1022,998,14,0,0,0
16/04/2021,Omusati,1232,1197,9,0,11,0
16/04/2021,Oshana,2876,2767,34,0,1,0
16/04/2021,Oshikoto,2603,2533,18,0,7,0
16/04/2021,Otjozondupa,3019,2858,56,1,36,0
16/04/2021,Zambezi,721,699,11,0,1,0
17/04/2021,Erongo,8363,7947,114,1,21,0
17/04/2021,Hardap,2497,2190,36,1,23,39
17/04/2021,Kharas,2898,2806,40,0,9,34
17/04/2021,Kavango East,1871,1777,23,0,3,0
17/04/2021,Kavango West,226,201,2,0,0,0
17/04/2021,Khomas,16761,16148,217,0,36,0
17/04/2021,Kunene,1355,1293,14,0,6,15
17/04/2021,Ohangwena,1169,1111,16,0,0,0
17/04/2021,Omaheke,1022,998,14,0,0,0
17/04/2021,Omusati,1232,1197,9,0,0,0
17/04/2021,Oshana,2877,2767,34,0,1,0
17/04/2021,Oshikoto,2617,2533,18,0,14,0
17/04/2021,Otjozondupa,3045,2858,56,0,26,0
17/04/2021,Zambezi,722,699,11,0,1,0
18/04/2021,Erongo,8377,8030,114,0,14,83
18/04/2021,Hardap,2515,2308,36,0,18,118
18/04/2021,Kharas,2899,2811,40,0,1,5
18/04/2021,Kavango East,1874,1799,23,0,3,22
18/04/2021,Kavango West,227,201,2,0,1,0
18/04/2021,Khomas,16775,16148,217,0,14,0
18/04/2021,Kunene,1357,1293,14,0,2,0
18/04/2021,Ohangwena,1188,1111,16,0,19,0
18/04/2021,Omaheke,1025,1004,14,0,3,6
18/04/2021,Omusati,1241,1198,9,0,9,1
18/04/2021,Oshana,2879,2767,34,0,2,0
18/04/2021,Oshikoto,2622,2533,18,0,5,0
18/04/2021,Otjozondupa,3072,2858,56,0,27,0
18/04/2021,Zambezi,722,699,11,0,0,0
19/04/2021,Erongo,8394,8044,114,0,17,14
19/04/2021,Hardap,2544,2377,37,1,29,69
19/04/2021,Kharas,2905,2814,40,0,6,3
19/04/2021,Kavango East,1874,1809,23,0,0,10
19/04/2021,Kavango West,227,224,2,0,0,23
19/04/2021,Khomas,16807,16179,220,3,32,31
19/04/2021,Kunene,1359,1293,14,0,2,0
19/04/2021,Ohangwena,1189,1111,16,0,1,0
19/04/2021,Omaheke,1028,1004,14,0,3,0
19/04/2021,Omusati,1241,1198,9,0,0,0
19/04/2021,Oshana,2880,2803,34,0,1,36
19/04/2021,Oshikoto,2623,2533,18,0,1,0
19/04/2021,Otjozondupa,3082,2858,56,0,10,0
19/04/2021,Zambezi,722,706,11,0,0,7
20/04/2021,Erongo,8398,8058,115,1,4,14
20/04/2021,Hardap,2564,2377,37,0,20,0
20/04/2021,Kharas,2906,2815,40,0,1,1
20/04/2021,Kavango East,1874,1809,23,0,0,0
20/04/2021,Kavango West,227,224,2,0,0,0
20/04/2021,Khomas,16845,16186,220,0,38,7
20/04/2021,Kunene,1365,1293,14,0,6,0
20/04/2021,Ohangwena,1190,1159,16,0,1,48
20/04/2021,Omaheke,1029,1012,14,0,1,8
20/04/2021,Omusati,1241,1205,9,0,0,7
20/04/2021,Oshana,2880,2803,34,0,0,0
20/04/2021,Oshikoto,2625,2533,18,0,2,0
20/04/2021,Otjozondupa,3088,2858,56,0,6,0
20/04/2021,Zambezi,722,707,11,0,0,1
21/04/2021,Erongo,8454,8058,118,3,56,0
21/04/2021,Hardap,2596,2377,39,2,32,0
21/04/2021,Kharas,2910,2816,41,1,4,1
21/04/2021,Kavango East,1876,1809,23,0,2,0
21/04/2021,Kavango West,228,224,2,0,1,0
21/04/2021,Khomas,16894,16193,220,0,49,7
21/04/2021,Kunene,1377,1293,15,1,12,0
21/04/2021,Ohangwena,1196,1159,16,0,6,0
21/04/2021,Omaheke,1030,1012,14,0,1,0
21/04/2021,Omusati,1241,1205,9,0,0,0
21/04/2021,Oshana,2903,2803,34,0,23,0
21/04/2021,Oshikoto,2634,2533,18,0,9,0
21/04/2021,Otjozondupa,3110,2947,56,0,22,89
21/04/2021,Zambezi,723,707,11,0,1,0
22/04/2021,Erongo,8471,8160,119,1,17,102
22/04/2021,Hardap,2619,2379,39,0,23,2
22/04/2021,Kharas,2918,2816,41,0,8,0
22/04/2021,Kavango East,1889,1809,24,1,13,0
22/04/2021,Kavango West,228,224,2,0,0,0
22/04/2021,Khomas,16940,16220,220,0,46,27
22/04/2021,Kunene,1412,1293,15,0,35,0
22/04/2021,Ohangwena,1215,1159,16,0,19,0
22/04/2021,Omaheke,1035,1012,14,0,5,0
22/04/2021,Omusati,1243,1205,9,0,2,0
22/04/2021,Oshana,2910,2803,34,0,7,0
22/04/2021,Oshikoto,2652,2533,18,0,18,0
22/04/2021,Otjozondupa,3125,2958,60,4,15,11
22/04/2021,Zambezi,726,707,11,0,3,0
23/04/2021,Erongo,8508,8160,120,1,37,0
23/04/2021,Hardap,2667,2379,39,0,48,0
23/04/2021,Kharas,2928,2824,41,0,10,8
23/04/2021,Kavango East,1891,1809,24,0,2,0
23/04/2021,Kavango West,228,224,2,0,0,0
23/04/2021,Khomas,16982,16262,220,0,42,42
23/04/2021,Kunene,1429,1293,15,0,17,0
23/04/2021,Ohangwena,1220,1159,16,0,5,0
23/04/2021,Omaheke,1038,1016,14,0,3,4
23/04/2021,Omusati,1257,1205,9,0,14,0
23/04/2021,Oshana,2921,2803,35,1,11,0
23/04/2021,Oshikoto,2675,2533,18,0,23,0
23/04/2021,Otjozondupa,3195,2958,60,0,70,0
23/04/2021,Zambezi,732,709,11,0,6,2
24/04/2021,Erongo,8527,8186,121,1,19,26
24/04/2021,Hardap,2689,2439,39,0,22,60
24/04/2021,Kharas,2930,2826,41,0,2,2
24/04/2021,Kavango East,1895,1809,24,0,4,0
24/04/2021,Kavango West,228,224,2,0,0,0
24/04/2021,Khomas,16987,16262,220,0,5,0
24/04/2021,Kunene,1440,1293,15,0,11,0
24/04/2021,Ohangwena,1223,1159,16,0,3,0
24/04/2021,Omaheke,1039,1016,14,0,1,0
24/04/2021,Omusati,1258,1205,9,0,1,0
24/04/2021,Oshana,2926,2841,35,0,5,38
24/04/2021,Oshikoto,2692,2631,18,0,17,98
24/04/2021,Otjozondupa,3209,2958,60,0,14,0
24/04/2021,Zambezi,733,709,11,0,1,0
25/04/2021,Erongo,8559,8186,122,1,32,0
25/04/2021,Hardap,2716,2439,40,1,27,0
25/04/2021,Kharas,2934,2837,42,1,4,11
25/04/2021,Kavango East,1895,1827,24,0,0,18
25/04/2021,Kavango West,228,225,2,0,0,1
25/04/2021,Khomas,17037,16262,220,0,50,0
25/04/2021,Kunene,1445,1293,15,0,5,0
25/04/2021,Ohangwena,1227,1159,16,0,4,0
25/04/2021,Omaheke,1039,1016,14,0,0,0
25/04/2021,Omusati,1264,1218,9,0,6,13
25/04/2021,Oshana,2931,2841,35,0,5,0
25/04/2021,Oshikoto,2705,2631,18,0,13,0
25/04/2021,Otjozondupa,3228,2999,60,0,19,41
25/04/2021,Zambezi,733,709,11,0,0,0
26/04/2021,Erongo,8563,8186,122,0,4,0
26/04/2021,Hardap,2730,2450,43,3,14,11
26/04/2021,Kharas,2942,2845,42,0,8,8
26/04/2021,Kavango East,1895,1828,24,0,0,1
26/04/2021,Kavango West,228,225,2,0,0,0
26/04/2021,Khomas,17073,16262,223,3,36,0
26/04/2021,Kunene,1445,1357,15,0,0,64
26/04/2021,Ohangwena,1227,1159,16,0,0,0
26/04/2021,Omaheke,1039,1016,14,0,0,0
26/04/2021,Omusati,1264,1232,9,0,0,14
26/04/2021,Oshana,2932,2841,35,0,1,0
26/04/2021,Oshikoto,2707,2631,18,0,2,0
26/04/2021,Otjozondupa,3233,2999,60,0,5,0
26/04/2021,Zambezi,733,709,11,0,0,0
27/04/2021,Erongo,8564,8242,124,2,1,56
27/04/2021,Hardap,2731,2469,43,0,1,19
27/04/2021,Kharas,2954,2858,42,0,12,13
27/04/2021,Kavango East,1895,1828,24,0,0,0
27/04/2021,Kavango West,228,225,2,0,0,0
27/04/2021,Khomas,17116,16321,225,2,43,59
27/04/2021,Kunene,1445,1357,15,0,0,0
27/04/2021,Ohangwena,1231,1159,16,0,4,0
27/04/2021,Omaheke,1054,1016,14,0,15,0
27/04/2021,Omusati,1265,1232,9,0,1,0
27/04/2021,Oshana,2943,2841,35,0,11,0
27/04/2021,Oshikoto,2707,2631,18,0,0,0
27/04/2021,Otjozondupa,3307,3021,60,0,74,22
27/04/2021,Zambezi,737,709,11,0,4,0
28/04/2021,Erongo,8581,8242,124,0,17,0
28/04/2021,Hardap,2763,2503,43,0,32,34
28/04/2021,Kharas,2961,2858,43,1,7,0
28/04/2021,Kavango East,1897,1852,24,0,2,24
28/04/2021,Kavango West,228,225,2,0,0,0
28/04/2021,Khomas,17147,16363,226,1,31,42
28/04/2021,Kunene,1484,1357,15,0,39,0
28/04/2021,Ohangwena,1231,1164,16,0,0,5
28/04/2021,Omaheke,1072,1016,14,0,18,0
28/04/2021,Omusati,1267,1233,10,1,2,1
28/04/2021,Oshana,2952,2841,35,0,9,0
28/04/2021,Oshikoto,2707,2631,18,0,0,0
28/04/2021,Otjozondupa,3323,3021,61,1,16,0
28/04/2021,Zambezi,738,715,11,0,1,6
29/04/2021,Erongo,8636,8256,124,0,55,14
29/04/2021,Hardap,2785,2535,43,0,22,32
29/04/2021,Kharas,2965,2870,43,0,4,12
29/04/2021,Kavango East,1903,1856,24,0,6,4
29/04/2021,Kavango West,228,225,2,0,0,0
29/04/2021,Khomas,17260,16363,227,1,113,0
29/04/2021,Kunene,1498,1411,15,0,14,54
29/04/2021,Ohangwena,1239,1164,16,0,8,0
29/04/2021,Omaheke,1076,1040,14,0,4,24
29/04/2021,Omusati,1275,1235,10,0,8,2
29/04/2021,Oshana,2970,2841,35,0,18,0
29/04/2021,Oshikoto,2720,2631,18,0,13,0
29/04/2021,Otjozondupa,3360,3095,61,0,37,74
29/04/2021,Zambezi,739,716,11,0,1,1
30/04/2021,Erongo,8636,0,124,0,55,0
30/04/2021,Hardap,2785,0,43,0,22,0
30/04/2021,Kharas,2965,0,43,0,4,0
30/04/2021,Kavango East,1903,0,24,0,6,0
30/04/2021,Kavango West,228,0,2,0,0,0
30/04/2021,Khomas,17260,0,227,1,113,0
30/04/2021,Kunene,1498,0,15,0,14,0
30/04/2021,Ohangwena,1239,0,16,0,8,0
30/04/2021,Omaheke,1076,0,14,0,4,0
30/04/2021,Omusati,1275,0,10,0,8,0
30/04/2021,Oshana,2970,0,35,0,18,0
30/04/2021,Oshikoto,2720,0,18,0,13,0
30/04/2021,Otjozondupa,3360,0,61,0,37,0
30/04/2021,Zambezi,739,0,11,0,1,0
01/05/2021,Erongo,8677,8327,126,2,41,71
01/05/2021,Hardap,2831,2590,45,2,46,55
01/05/2021,Kharas,2987,2883,43,0,22,13
01/05/2021,Kavango East,1926,1856,24,0,23,0
01/05/2021,Kavango West,229,225,2,0,1,0
01/05/2021,Khomas,17341,16395,230,3,81,32
01/05/2021,Kunene,1504,1426,15,0,6,15
01/05/2021,Ohangwena,1245,1164,16,0,6,0
01/05/2021,Omaheke,1083,1059,15,1,7,19
01/05/2021,Omusati,1297,1250,10,0,22,15
01/05/2021,Oshana,2986,2841,35,0,16,0
01/05/2021,Oshikoto,2734,2631,19,1,14,0
01/05/2021,Otjozondupa,3409,3132,61,0,49,37
01/05/2021,Zambezi,750,720,11,0,11,4
02/05/2021,Erongo,8680,8327,126,0,3,0
02/05/2021,Hardap,2857,2590,46,1,26,0
02/05/2021,Kharas,2990,2883,43,0,3,0
02/05/2021,Kavango East,1926,1856,24,0,0,0
02/05/2021,Kavango West,229,225,2,0,0,0
02/05/2021,Khomas,17371,16395,235,5,30,0
02/05/2021,Kunene,1509,1430,15,0,5,4
02/05/2021,Ohangwena,1254,1164,16,0,9,0
02/05/2021,Omaheke,1093,1059,15,0,10,0
02/05/2021,Omusati,1302,1252,10,0,5,2
02/05/2021,Oshana,3005,2841,35,0,19,0
02/05/2021,Oshikoto,2734,2631,19,0,0,0
02/05/2021,Otjozondupa,3441,3132,62,1,32,0
02/05/2021,Zambezi,750,721,11,0,0,1
03/05/2021,Erongo,8681,8327,127,1,1,0
03/05/2021,Hardap,2858,2601,46,0,1,11
03/05/2021,Kharas,2998,2893,43,0,8,10
03/05/2021,Kavango East,1926,1856,24,0,0,0
03/05/2021,Kavango West,229,225,2,0,0,0
03/05/2021,Khomas,17407,16514,236,1,36,119
03/05/2021,Kunene,1509,1430,15,0,0,0
03/05/2021,Ohangwena,1254,1164,16,0,0,0
03/05/2021,Omaheke,1097,1059,15,0,4,0
03/05/2021,Omusati,1302,1259,11,1,0,7
03/05/2021,Oshana,3005,2841,35,0,0,0
03/05/2021,Oshikoto,2746,2631,19,0,12,0
03/05/2021,Otjozondupa,3441,3132,62,0,0,0
03/05/2021,Zambezi,750,721,12,1,0,0
04/05/2021,Erongo,8692,8327,129,2,11,0
04/05/2021,Hardap,2858,2630,46,0,0,29
04/05/2021,Kharas,3004,2894,43,0,6,1
04/05/2021,Kavango East,1926,1856,24,0,0,0
04/05/2021,Kavango West,229,225,2,0,0,0
04/05/2021,Khomas,17500,16514,237,1,93,0
04/05/2021,Kunene,1509,1430,15,0,0,0
04/05/2021,Ohangwena,1254,1164,16,0,0,0
04/05/2021,Omaheke,1100,1059,15,0,3,0
04/05/2021,Omusati,1302,1259,11,0,0,0
04/05/2021,Oshana,3009,2841,35,0,4,0
04/05/2021,Oshikoto,2748,2631,19,0,2,0
04/05/2021,Otjozondupa,3441,3132,63,1,0,0
04/05/2021,Zambezi,750,721,12,0,0,0
05/05/2021,Erongo,8712,8388,131,2,20,61
05/05/2021,Hardap,2881,2671,47,1,23,41
05/05/2021,Kharas,3030,2901,43,0,26,7
05/05/2021,Kavango East,1928,1874,24,0,2,18
05/05/2021,Kavango West,229,226,2,0,0,1
05/05/2021,Khomas,17537,16514,239,2,37,0
05/05/2021,Kunene,1514,1478,15,0,5,48
05/05/2021,Ohangwena,1254,1164,16,0,0,0
05/05/2021,Omaheke,1103,1059,15,0,3,0
05/05/2021,Omusati,1302,1259,11,0,0,0
05/05/2021,Oshana,3012,2904,35,0,3,63
05/05/2021,Oshikoto,2760,2631,19,0,12,0
